id,popularity,budget,revenue,original_title,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
8699,1.5271540000000001,26000000,90574188,Anchorman: The Legend of Ron Burgundy,Comedy,2004-07-09,1002,6.7,2004,30015580.3951158,104562954.67831999
10096,1.497252,37000000,96455697,13 Going On 30,Comedy|Fantasy|Romance,2004-04-13,662,6.1,2004,42714479.7930495,111352835.687324
14442,1.473411,31000000,27388767,Ella Enchanted,Fantasy|Comedy|Family|Romance,2004-04-09,238,5.7,2004,35787807.3941766,31618836.069676697
10591,1.4413610000000001,25000000,30411183,The Girl Next Door,Comedy,2004-04-09,484,6.2,2004,28861134.995303698,35108050.3171954
11024,1.433373,0,181466833,Scooby-Doo 2: Monsters Unleashed,Mystery|Fantasy|Adventure|Comedy,2004-03-24,263,5.2,2004,0.0,209493550.575329
866,1.428313,25000000,116766556,Finding Neverland,Drama,2004-10-17,695,7.1,2004,28861134.995303698,134800613.42610702
11247,1.408588,19000000,70067909,A Cinderella Story,Comedy,2004-07-10,379,5.9,2004,21934462.5964308,80889575.2195062
395,1.3487040000000001,70000000,171183863,AVP: Alien vs. Predator,Adventure|Science Fiction|Action,2004-08-12,696,5.5,2004,80811177.9868504,197622423.16242298
9472,1.338131,20000000,167722310,DodgeBall: A True Underdog Story,Comedy,2004-06-18,551,6.2,2004,23088907.9962429,193626249.22536698
10045,1.327137,12000000,9584131,Banlieue 13,Action|Thriller|Science Fiction,2004-11-09,351,6.5,2004,13853344.7977457,11064355.944147
1966,1.3190680000000001,155000000,167298192,Alexander,War|History|Action|Adventure|Drama,2004-11-21,519,5.6,2004,178939036.970883,193136628.151289
11282,1.318761,9000000,23936908,Harold & Kumar Go to White Castle,Comedy|Adventure,2004-05-30,414,6.4,2004,10390008.5983093,27633853.326326597
176,1.3097530000000002,1200000,103911669,Saw,Horror|Mystery|Crime,2004-10-01,1135,7.1,2004,1385334.47977457,119960348.263852
558,1.304553,200000000,783766341,Spider-Man 2,Action|Adventure|Fantasy,2004-06-25,2735,6.4,2004,230889079.96242902,904815446.895049
9352,1.279087,25000000,20796847,EuroTrip,Comedy,2004-02-20,376,6.4,2004,28861134.995303698,24008824.349747
9509,1.277711,70000000,130293714,Man on Fire,Action|Drama|Thriller|Crime,2004-04-23,1002,7.3,2004,80811177.9868504,150416978.751739
5966,1.2306700000000002,42000000,171963386,Along Came Polly,Comedy|Romance,2004-01-16,440,5.7,2004,48486706.792110205,198522339.90382
2288,1.2088370000000002,27000000,115505027,Closer,Drama|Romance,2004-12-01,427,6.6,2004,31170025.794928003,133344247.075328
7220,1.1316540000000002,33000000,54700105,The Punisher,Action|Crime|Drama,2004-04-15,402,6.0,2004,38096698.1938009,63148284.5864915
314,1.129322,100000000,82102379,Catwoman,Action|Crime,2004-07-22,415,4.3,2004,115444539.98121399,94782713.7501835
13673,1.12564,60000000,0,Christmas with the Kranks,Comedy|Family,2004-11-24,99,5.3,2004,69266723.9887289,0.0
27,1.1173,1000000,332323,9 Songs,Drama|Music|Romance,2004-07-16,53,5.2,2004,1154445.39981214,383648.758601772
924,1.107167,28000000,102356381,Dawn of the Dead,Fantasy|Horror|Action,2004-03-19,546,6.7,2004,32324471.1947401,118164853.186869
15165,1.075536,0,0,Barbie as The Princess & the Pauper,Animation|Family|Comedy,2004-09-28,83,6.8,2004,0.0,0.0
9477,1.06218,120000000,203567857,King Arthur,Adventure|War|History,2004-07-07,449,6.1,2004,138533447.97745702,235007976.063267
2789,1.052176,105000000,115772733,The Chronicles of Riddick,Adventure|Action|Thriller|Science Fiction,2004-06-11,1118,6.2,2004,121216766.980275,133653299.03553
2539,1.042281,80000000,55041367,Spanglish,Comedy,2004-12-17,215,5.6,2004,92355631.98497191,63542252.93252221
1586,1.0394299999999999,40000000,92913171,Secret Window,Thriller|Mystery,2004-03-12,513,6.3,2004,46177815.9924859,107263182.842909
4836,1.035728,6500000,11850214,Layer Cake,Drama|Thriller|Crime,2004-09-30,308,7.0,2004,7503895.09877896,13680425.0390895
10589,0.9864440000000001,60000000,61347797,After the Sunset,Action|Comedy|Crime|Drama,2004-11-12,139,6.0,2004,69266723.9887289,70822682.0352595
14623,0.976399,57000000,28283637,Thunderbirds,Action|Adventure|Comedy|Family|Fantasy,2004-07-23,50,4.4,2004,65803387.789292395,32651914.624606606
11130,0.9618469999999999,40000000,95149435,The Princess Diaries 2: Royal Engagement,Comedy|Drama|Family|Romance,2004-08-06,386,5.9,2004,46177815.9924859,109844827.530475
10733,0.9485600000000001,145000000,25819961,The Alamo,Western|History|War,2004-04-07,60,5.9,2004,167394582.972761,29807735.199778996
80,0.9397049999999999,2700000,15992615,Before Sunset,Drama|Romance,2004-02-10,418,7.5,2004,3117002.5794928,18462600.8177167
1970,0.935831,10000000,183474602,The Grudge,Horror|Thriller|Mystery,2004-10-22,462,5.8,2004,11544453.998121401,211811410.261264
9759,0.935483,25000000,56422687,Cellular,Action|Adventure|Crime|Thriller,2004-09-06,322,6.0,2004,28861134.995303698,65136911.4521907
14462,0.9270879999999999,80000000,96105964,The Manchurian Candidate,Drama|Thriller|Mystery,2004-07-30,181,6.1,2004,92355631.98497191,110949088.03431101
4553,0.9251209999999999,5000000,8203235,The Machinist,Thriller|Drama,2004-02-09,621,7.2,2004,5772226.99906074,9470186.90932801
11249,0.9243629999999999,12000000,24829644,Seed of Chucky,Comedy|Drama|Horror,2004-11-11,140,4.9,2004,13853344.7977457,28664468.294773303
11045,0.9220870000000001,25000000,36609966,Taxi,Thriller|Action|Comedy|Crime,2004-10-06,135,5.0,2004,28861134.995303698,42264206.835979104
8849,0.898601,60000000,13395939,Alfie,Comedy,2004-10-22,140,5.4,2004,69266723.9887289,15464880.154714098
14247,0.893921999999999,0,0,Sniper 3,Drama|Action|Thriller,2004-10-18,15,5.3,2004,0.0,0.0
4380,0.87766,50000000,170128460,Shall We Dance?,Drama|Romance|Comedy,2004-10-15,172,5.8,2004,57722269.990607396,196404018.024125
9541,0.874937999999999,35000000,36098382,Jersey Girl,Comedy|Romance,2004-03-25,176,5.7,2004,40405588.9934252,41673611.0405616
9890,0.8676,90000000,102000000,The Stepford Wives,Action|Comedy|Science Fiction,2004-06-10,183,5.4,2004,103900085.98309301,117753430.780839
14337,0.8563290000000001,7000,424760,Primer,Science Fiction|Drama|Thriller,2004-10-08,341,6.9,2004,8081.117798685041,490362.228024208
11633,0.845493,10000000,1461989,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼ãƒ‰,Animation|Action|Science Fiction,2004-04-17,77,6.7,2004,11544453.998121401,1687786.47562596
13700,0.8379059999999989,110000000,103951461,Home on the Range,Western|Animation|Family|Comedy|Music,2004-04-02,210,5.8,2004,126988993.97933601,120006285.955201
2023,0.815044,100000000,108103450,Hidalgo,Western|Adventure,2004-03-05,177,6.3,2004,115444539.98121399,124799530.556322
1599,0.809063,22000000,0,I Heart Huckabees,Comedy|Romance,2004-09-10,125,6.3,2004,25397798.7958672,0.0
1777,0.80542,6000000,119114517,Fahrenheit 9/11,Documentary,2004-06-25,198,6.6,2004,6926672.39887289,137511206.201495
13476,0.804481,17000000,16980098,Win a Date with Tad Hamilton!,Comedy|Romance,2004-01-23,78,5.3,2004,19625571.7968065,19602596.0244594
12153,0.8025770000000001,37000000,113086475,White Chicks,Comedy,2004-06-23,370,6.4,2004,42714479.7930495,130552160.84472099
205,0.787185,17500000,38000000,Hotel Rwanda,Drama|History|War,2004-09-11,456,7.2,2004,20202794.4967126,43868925.1928616
10367,0.781151,2800000,0,Wild Things 2,Crime|Drama|Mystery,2004-03-06,24,5.4,2004,3232447.11947401,0.0
11358,0.779837,56000000,57223890,Walking Tall,Adventure|Drama|Action|Thriller,2004-04-02,236,6.0,2004,64648942.3894803,66061856.5698564
13572,0.7678699999999989,50000000,25195000,Twisted,Action|Adventure|Crime|Drama|Thriller,2004-02-27,67,5.7,2004,57722269.990607396,29086251.848266996
21385,0.763058,0,0,"Mickey, Donald, Goofy: The Three Musketeers",Adventure|Animation|Comedy|Family,2004-08-03,98,6.3,2004,0.0,0.0
83,0.762134,130000,54667954,Open Water,Drama|Thriller,2004-08-06,171,5.3,2004,150077.901975579,63111168.012442105
2841,0.756105,47000000,0,Un long dimanche de fianÃ§ailles,War|Drama|Mystery|Romance,2004-10-26,195,6.9,2004,54258933.791170895,0.0
3989,0.73712,32000000,50907422,Team America: World Police,Music|Adventure|Animation|Action|Comedy,2004-10-11,391,6.5,2004,36942252.793988705,58769839.144195706
10891,0.730097,5000000,0,Tremors 4: The Legend Begins,Action|Comedy|Horror|Western,2004-01-02,44,5.5,2004,5772226.99906074,0.0
13378,0.722796,0,0,Mickey's Twice Upon a Christmas,Animation|Family,2004-01-01,36,7.2,2004,0.0,0.0
11025,0.7167600000000001,0,0,New York Minute,Comedy,2004-05-01,97,5.4,2004,0.0,0.0
5552,0.715262,24665810,0,Immortel (ad vitam),Drama|Action|Science Fiction,2004-03-13,70,6.1,2004,28475330.8871404,0.0
9805,0.7128869999999989,0,0,(T)Raumschiff Surprise - Periode 1,Comedy|Science Fiction,2004-07-14,80,6.3,2004,0.0,0.0
9675,0.7026319999999989,16000000,109502303,Sideways,Comedy|Drama|Romance,2004-10-22,238,6.6,2004,18471126.3969943,126414429.967186
10762,0.696312,19000000,69631118,Without a Paddle,Action|Adventure|Comedy|Thriller,2004-08-20,109,5.2,2004,21934462.5964308,80385323.8588769
13193,0.681008,0,0,Saved!,Comedy|Drama|Family,2004-01-21,71,6.0,2004,0.0,0.0
9384,0.6799970000000001,60000000,170268750,Starsky & Hutch,Comedy|Crime,2004-03-05,368,5.5,2004,69266723.9887289,196565975.169264
16791,0.6793859999999989,0,0,Five Children and It,Adventure|Fantasy|Drama|Science Fiction|Family,2004-10-15,35,5.4,2004,0.0,0.0
11132,0.678708,15000000,29331068,Confessions of a Teenage Drama Queen,Music|Comedy|Family|Romance,2004-02-17,134,5.1,2004,17316680.997182198,33861116.5241773
6947,0.677316,60000000,256697520,The Village,Drama|Mystery|Thriller,2004-07-30,514,6.0,2004,69266723.9887289,296343271.10718703
2122,0.674089,40000000,26155781,The Whole Ten Yards,Comedy|Thriller|Crime,2004-04-07,161,5.5,2004,46177815.9924859,30195421.053944
615,0.672946,30000000,611899420,The Passion of the Christ,Drama,2004-02-25,457,6.8,2004,34633361.994364396,706404470.566721
11237,0.652366,20000000,70992898,Anacondas: The Hunt for the Blood Orchid,Adventure|Action|Horror|Science Fiction|Thriller,2004-08-26,109,5.0,2004,23088907.9962429,81957424.515433
1677,0.648721,40000000,124731534,Ray,Drama,2004-10-29,246,7.0,2004,46177815.9924859,143995745.63781202
10677,0.640232,25000000,27685016,Dirty Dancing: Havana Nights,Drama|Romance,2004-02-27,76,5.8,2004,28861134.995303698,31960839.3649257
2003,0.63799,0,0,Anatomie de l'enfer,Drama,2004-01-28,16,4.8,2004,0.0,0.0
57825,0.626685,7000000,0,Bride & Prejudice,Drama|Comedy|Music|Romance,2004-02-11,64,6.8,2004,8081117.79868504,0.0
10740,0.6222810000000001,20000000,0,Birth,Drama|Mystery|Thriller,2004-09-08,84,5.8,2004,23088907.9962429,0.0
11823,0.614247999999999,31000000,41512007,Wimbledon,Comedy|Romance,2004-09-13,168,5.7,2004,35787807.3941766,47923345.5181197
11081,0.611839999999999,45000000,65470529,Taking Lives,Action|Drama|Mystery|Thriller,2004-03-19,181,6.0,2004,51950042.9915466,75582151.02731779
13505,0.610925,0,0,The Perfect Score,Comedy|Crime,2004-01-30,78,5.5,2004,0.0,0.0
36763,0.605833,0,0,Salem's Lot,Horror|Drama|Mystery|Thriller,2004-06-20,21,5.0,2004,0.0,0.0
9833,0.589983,70000000,154648887,The Phantom of the Opera,Thriller|Drama|Romance,2004-12-08,280,6.8,2004,80811177.9868504,178533696.183218
438,0.588087,825000,0,Cube Zero,Mystery|Science Fiction|Thriller,2004-10-15,121,5.6,2004,952417.4548450221,0.0
401,0.586936,2500000,26781723,Garden State,Comedy|Drama|Romance,2004-01-16,342,7.1,2004,2886113.49953037,30918036.9163932
8193,0.577759,400000,46118097,Napoleon Dynamite,Comedy,2004-06-11,290,6.6,2004,461778.159924859,53240824.9297404
13969,0.575292,30000000,0,First Daughter,Comedy|Drama|Family|Romance,2004-09-24,89,5.2,2004,34633361.994364396,0.0
11026,0.5720189999999991,80000000,78000586,Exorcist: The Beginning,Horror|Mystery|Thriller,2004-08-20,79,4.6,2004,92355631.98497191,90047417.6903518
9893,0.5584020000000001,0,0,Sleepover,Comedy|Family,2004-07-09,70,5.4,2004,0.0,0.0
11208,0.545686,30000000,13001257,Wicker Park,Drama|Mystery|Romance|Thriller,2004-09-03,83,6.6,2004,34633361.994364396,15009241.3354254
11540,0.532612,23000000,0,ArsÃ¨ne Lupin,Romance|Action|Adventure|Crime|Mystery,2004-09-17,61,4.8,2004,26552244.195679396,0.0
421,0.530799,50000000,34808403,The Life Aquatic with Steve Zissou,Adventure|Comedy|Drama,2004-12-10,433,7.0,2004,57722269.990607396,40184400.7181573
10204,0.5211210000000001,110000000,72178895,Around the World in 80 Days,Action|Adventure|Comedy,2004-06-16,380,5.6,2004,126988993.97933601,83326593.2962741
21301,0.520891,18000000,65070412,Barbershop 2:  Back in Business,Comedy|Drama,2004-01-20,35,5.7,2004,20780017.1966186,75120237.7972812
10046,0.5187649999999989,53000000,0,Blueberry,Western,2004-02-09,28,4.8,2004,61185606.1900438,0.0
11137,0.509946,0,0,The Prince & Me,Comedy|Romance,2004-03-28,163,5.8,2004,0.0,0.0
10870,0.508061,0,0,Les Dalton,Comedy|Western,2004-12-08,39,4.0,2004,0.0,0.0
12450,0.506575,0,0,King Solomon's Mines,Action|Adventure,2004-06-06,12,5.0,2004,0.0,0.0
29979,0.5046069999999989,0,371396,Highwaymen,Action|Crime|Thriller,2004-02-13,22,5.6,2004,0.0,428756.40370863205
7092,0.504166,0,0,Van Helsing: The London Assignment,Action|Animation|Fantasy|Horror,2004-05-11,38,5.9,2004,0.0,0.0
10145,0.49851,42000000,117575636,The Forgotten,Crime|Drama|Horror|Mystery|Science Fiction,2004-09-24,180,5.4,2004,48486706.792110205,135734652.11018702
15566,0.49419700000000005,45000000,14793624,Surviving Christmas,Comedy|Romance,2004-09-21,48,5.0,2004,51950042.9915466,17078431.1733506
7548,0.482163,0,0,The Libertine,Drama|Romance,2004-09-16,59,5.7,2004,0.0,0.0
15775,0.478125,0,0,If Only,Fantasy|Drama|Romance,2004-01-23,81,6.3,2004,0.0,0.0
18804,0.47802,0,0,Head in the Clouds,Drama|Romance|War,2004-04-29,20,5.9,2004,0.0,0.0
1901,0.47558900000000004,0,0,In Good Company,Comedy|Drama|Romance,2004-12-29,112,5.8,2004,0.0,0.0
9528,0.466384,0,20377075,Ladies in Lavender,Drama|Romance,2004-06-14,14,6.4,2004,0.0,23524220.4953771
11109,0.45972399999999997,11000000,0,Vera Drake,Crime|Drama,2004-10-22,28,6.1,2004,12698899.3979336,0.0
23592,0.457793,5400000,0,In Enemy Hands,Action|Drama|War|Thriller,2004-01-01,14,5.9,2004,6234005.1589856,0.0
14207,0.455625,0,0,The Librarian: Quest for the Spear,Thriller|Adventure|Action|Comedy|Drama,2004-12-05,84,5.9,2004,0.0,0.0
14172,0.45065500000000003,0,0,Wake of Death,Action|Adventure|Thriller,2004-12-28,21,4.5,2004,0.0,0.0
11930,0.45027399999999995,7200000,0,Autobahnraser,Action,2004-02-19,10,4.9,2004,8312006.87864747,0.0
11866,0.43984799999999996,45000000,21009180,Flight of the Phoenix,Action|Adventure|Drama|Thriller,2004-12-17,149,5.4,2004,51950042.9915466,24253951.2048253
6478,0.43893999999999994,23000000,0,Beyond the Sea,Drama|Music,2004-12-17,29,6.2,2004,26552244.195679396,0.0
11058,0.43374799999999997,25000000,30114487,Godsend,Drama|Horror|Science Fiction|Thriller,2004-04-30,60,4.7,2004,28861134.995303698,34765530.9848527
41171,0.430458,0,0,Noel,Drama|Romance,2004-11-12,27,5.5,2004,0.0,0.0
12109,0.42941899999999994,2000000,120620,It's All Gone Pete Tong,Drama|Comedy|Music,2004-09-12,19,6.8,2004,2308890.79962429,139249.204125341
13416,0.42915699999999996,30000000,61255921,Friday Night Lights,Drama,2004-10-08,87,7.2,2004,34633361.994364396,70716616.20970641
5516,0.42884300000000003,0,0,The Ladykillers,Comedy|Crime|Thriller,2004-03-25,203,5.8,2004,0.0,0.0
9688,0.42566499999999996,0,20085825,Melinda and Melinda,Comedy|Drama|Romance,2004-10-29,49,5.8,2004,0.0,23187988.2726818
4599,0.42437600000000003,50000000,49718611,Raising Helen,Drama|Comedy|Romance,2004-05-27,111,5.9,2004,57722269.990607396,57397421.7539996
11162,0.424196,0,0,The Merchant of Venice,Drama|Romance,2004-09-03,72,6.3,2004,0.0,0.0
15184,0.42403599999999997,0,0,A Good Woman,Comedy|Drama|Romance,2004-01-01,23,5.9,2004,0.0,0.0
20912,0.422767,8000000,365134,She Hate Me,Comedy|Drama,2004-07-30,13,5.2,2004,9235563.19849719,421527.266615009
15644,0.41941999999999996,20000000,16605763,Paparazzi,Action|Drama|Thriller,2004-09-03,28,5.9,2004,23088907.9962429,19170446.7057207
34843,0.40923000000000004,0,0,Hawking,TV Movie|Drama,2004-04-13,21,6.5,2004,0.0,0.0
11141,0.408507,0,0,Laws of Attraction,Action|Comedy|Romance|Thriller,2004-04-04,62,5.6,2004,0.0,0.0
14024,0.405459,15000000,14867514,Raise Your Voice,Music|Drama|Romance,2004-08-10,110,5.9,2004,17316680.997182198,17163733.1439427
11188,0.3994,23000000,0,Ring of the Nibelungs,Action,2004-11-19,24,6.2,2004,26552244.195679396,0.0
39386,0.383764,0,0,L'enquÃªte corse,Comedy,2004-10-06,45,5.8,2004,0.0,0.0
11632,0.383044,23000000,16123851,Vanity Fair,Drama|Romance,2004-09-01,36,5.5,2004,26552244.195679396,18614105.6142065
34942,0.382469,0,0,Balto III: Wings of Change,Family|Adventure|Animation,2004-04-14,35,7.1,2004,0.0,0.0
11184,0.37349699999999997,0,0,Kinsey,Drama,2004-09-04,57,6.3,2004,0.0,0.0
1997,0.372046,74500000,62172050,Deux frÃ¨res,Adventure|Drama|Family,2004-04-07,106,6.8,2004,86006182.286005,71774237.1193908
842,0.368883,0,3537961,The Assassination of Richard Nixon,Drama|History|Thriller,2004-05-17,42,6.1,2004,0.0,4084382.80116478
12902,0.368223,0,0,Scooby-Doo! and the Loch Ness Monster,Animation|Family|Comedy,2004-06-21,14,6.3,2004,0.0,0.0
5460,0.37604899999999997,0,0,Cruel Intentions 3,Drama|Thriller|Romance,2004-05-25,29,4.3,2004,0.0,0.0
1126,0.354348,0,0,In My Father's Den,Drama|Thriller,2004-06-11,12,7.1,2004,0.0,0.0
10742,0.348086,0,12520799,The Clearing,Drama|Mystery|Thriller,2004-07-02,25,5.6,2004,0.0,14454578.8075225
11401,0.347738,0,0,Metallica: Some Kind of Monster,Documentary|Music,2004-01-21,27,6.6,2004,0.0,0.0
10718,0.34427800000000003,40000000,46546197,Torque,Action,2004-01-16,69,4.8,2004,46177815.9924859,53735043.0054
14292,0.7514460000000001,28000000,64445708,Miracle,Drama|History,2004-02-06,81,6.8,2004,32324471.1947401,74399051.1382369
31063,0.334136,0,0,The Calcium Kid,Comedy,2004-01-01,10,5.5,2004,0.0,0.0
16617,0.33355500000000005,27000000,21148829,Mindhunters,Mystery|Thriller|Crime,2004-05-07,173,6.3,2004,31170025.794928003,24415168.3504637
9636,0.47529499999999997,6800000,0,Control,Action|Thriller,2004-12-07,14,6.1,2004,7850228.71872261,0.0
11171,0.331378,0,1524966,Mysterious Skin,Drama,2004-09-03,109,7.1,2004,0.0,1760489.98356993
17452,0.330913,0,0,Pride,Drama|Comedy|Family|Foreign,2004-06-21,11,6.4,2004,0.0,0.0
10609,0.33003000000000005,0,0,The Life and Death of Peter Sellers,Drama|Comedy|Romance,2004-05-21,11,6.7,2004,0.0,0.0
13932,0.329563,0,0,Jack-Jack Attack,Adventure|Animation|Family,2004-12-31,122,7.3,2004,0.0,0.0
49007,0.329511,0,0,Iron Jawed Angels,Drama,2004-01-16,12,6.3,2004,0.0,0.0
12657,0.322152,16000000,14822346,Soul Plane,Comedy,2004-05-28,66,4.8,2004,18471126.3969943,17111589.154124
24653,0.316254,0,0,Le conseguenze dell'amore,Drama,2004-04-24,45,7.3,2004,0.0,0.0
17209,0.31511500000000003,0,0,Madhouse,Horror|Thriller,2004-07-30,23,5.8,2004,0.0,0.0
11217,0.313479,8500000,5001655,Club Dread,Comedy|Horror,2004-02-27,48,5.1,2004,9812785.89840326,5774137.60619743
9830,0.31191399999999997,0,0,Haven,Drama|Crime,2004-09-11,18,4.5,2004,0.0,0.0
16394,0.310343,0,0,Winnie the Pooh: Springtime with Roo,Animation|Family,2004-03-09,10,6.1,2004,0.0,0.0
14844,0.42056800000000005,23000000,12,Chasing Liberty,Comedy|Romance,2004-01-09,86,6.2,2004,26552244.195679396,13.8533447977457
8080,0.308525,27000000,13000000,Suspect Zero,Crime|Thriller,2004-08-27,42,5.1,2004,31170025.794928003,15007790.1975579
39850,0.304514,0,0,Eros,Drama|Romance,2004-09-09,10,4.3,2004,0.0,0.0
12634,0.302104,50000000,6808550,The Big Bounce,Comedy|Crime,2004-01-30,40,4.9,2004,57722269.990607396,7860099.226891001
8981,0.24591,0,0,Dear Frankie,Drama|Family,2004-05-18,17,6.0,2004,0.0,0.0
21115,0.29196700000000003,6000000,0,Fighter in the Wind,Action|Drama,2004-08-12,10,6.6,2004,6926672.39887289,0.0
30698,0.290518,0,0,The Five People You Meet In Heaven,Drama|Fantasy|Science Fiction,2004-12-05,15,6.7,2004,0.0,0.0
10710,0.287114,40000000,0,Envy,Comedy,2004-04-30,76,4.9,2004,46177815.9924859,0.0
26579,0.286541,74050,176153,The Heart is Deceitful Above All Things,Drama,2004-09-15,16,5.6,2004,85486.6818560896,203359.020513109
16232,0.28644200000000003,30000000,21800302,Mr. 3000,Comedy|Drama,2004-06-15,33,5.1,2004,34633361.994364396,25167258.3584155
25126,0.28562600000000005,200000,0,Six Shooter,Comedy,2004-01-01,15,6.7,2004,230889.07996242898,0.0
15673,0.28360599999999997,20000000,11341016,Connie and Carla,Comedy,2004-04-16,16,6.8,2004,23088907.9962429,13092583.7503959
16428,0.283493,0,0,Breakin' All the Rules,Comedy|Romance,2004-05-14,14,6.1,2004,0.0,0.0
11099,0.282879,0,548039,The Final Cut,Drama|Mystery|Science Fiction|Thriller,2004-10-15,87,5.4,2004,0.0,632681.10246765
11169,0.280074,19250000,8112712,Spartan,Mystery|Action|Drama|Thriller|Crime,2004-03-12,44,6.2,2004,22223073.9463838,9365683.04840081
17047,0.275919,26000000,28818995,Agent Cody Banks 2: Destination London,Comedy,2004-12-03,80,5.3,2004,30015580.3951158,33269956.204959303
19084,0.269855,12000000,31179516,Johnson Family Vacation,Comedy|Family,2004-04-07,16,5.3,2004,13853344.7977457,35995048.814569205
33641,0.267871,0,0,Frankenfish,Action|Horror|Comedy|Science Fiction|Thriller,2004-10-09,11,3.9,2004,0.0,0.0
12483,0.266804,5000000,0,Riding the Bullet,Drama|Horror|Thriller,2004-10-15,19,4.2,2004,5772226.99906074,0.0
26108,0.26511399999999996,0,776691,Stage Beauty,Comedy|Drama|Romance,2004-09-03,14,6.7,2004,0.0,896647.352025497
